id,listing_url,name,neighbourhood_cleansed,zipcode,country,latitude,longitude,room_type,accommodates,price,review_scores_rating
4975581,https://www.airbnb.com/rooms/4975581,Clean Apartment in Boston,Jamaica Plain,2130,United States,42.32038119,-71.11270173,Entire home/apt,6,$168.00,93
5241043,https://www.airbnb.com/rooms/5241043,Beacon Hill room in Boston proper,Beacon Hill,2114,United States,42.36035825,-71.06847099,Private room,3,$80.00,93
5358742,https://www.airbnb.com/rooms/5358742,Large BR in SoBo/Seaport,South Boston,2127,United States,42.33589463,-71.04014813,Private room,2,$190.00,93
5652147,https://www.airbnb.com/rooms/5652147,"Convenient, Sunny 3b/2bth w/Parking",Jamaica Plain,2130,United States,42.30704885,-71.11662413,Entire home/apt,7,$300.00,93
5871900,https://www.airbnb.com/rooms/5871900,"Easy access to BU, MIT, Harvard",Allston,2134,United States,42.35501993,-71.13701796,Private room,1,$41.00,93
6080461,https://www.airbnb.com/rooms/6080461,"$99*  Special! Comfortable, 1.5 miles to Center",Roxbury,2119,United States,42.33031844,-71.09405535,Entire home/apt,4,$159.00,93
6377998,https://www.airbnb.com/rooms/6377998,"Family friendly Victorian home, walk to T",Jamaica Plain,2119,United States,42.31437713,-71.09951456,Entire home/apt,12,$450.00,93
6390821,https://www.airbnb.com/rooms/6390821,Spacious and Cozy,West Roxbury,2132,United States,42.29275947,-71.16447517,Entire home/apt,4,$140.00,93
6823017,https://www.airbnb.com/rooms/6823017,"Allston, Close to Harvard Business School + BU A",Allston,2134,United States,42.3590255,-71.130658,Private room,2,$65.00,93
6881541,https://www.airbnb.com/rooms/6881541,"Charming 3BR, 1BA- 5 min to Boston",Dorchester,2122,United States,42.29473076,-71.05525942,Entire home/apt,7,$170.00,93
6990904,https://www.airbnb.com/rooms/6990904,Cozy JP bedroom near Orange Line T,Jamaica Plain,2130,United States,42.31530071,-71.09976783,Private room,2,$150.00,93
7275018,https://www.airbnb.com/rooms/7275018,Bright and Airy Family Home,West Roxbury,2132,United States,42.29030248,-71.16061241,Entire home/apt,3,$100.00,93
7281884,https://www.airbnb.com/rooms/7281884,Charming urban studio,Roxbury,2121,United States,42.3128902,-71.08315548,Entire home/apt,3,$56.00,93
7342489,https://www.airbnb.com/rooms/7342489,"Beautiful 2Bedroom in the South End, Garden Unit",South End,2116,United States,42.34558426,-71.07668644,Entire home/apt,4,$300.00,93
7499960,https://www.airbnb.com/rooms/7499960,SAFE CENTRAL CITY LOCATION! WalkToWork/Everywhere!,Fenway,2215,United States,42.35062447,-71.09486023,Entire home/apt,1,$178.00,93
7514024,https://www.airbnb.com/rooms/7514024,"Downtown Beacon Hill, Convenient, Comfy Studio #14",Beacon Hill,2114,United States,42.35935953,-71.06439165,Entire home/apt,2,$150.00,93
7531700,https://www.airbnb.com/rooms/7531700,Charming & Stylish Studio on Beacon Hill #3,Beacon Hill,2114,United States,42.36093112,-71.06397603,Entire home/apt,2,$150.00,93
7596262,https://www.airbnb.com/rooms/7596262,Luxurious 1-Bedroom West End Apartment - by MGH,West End,2114,United States,42.36502919,-71.06913787,Entire home/apt,3,$139.00,93
7678756,https://www.airbnb.com/rooms/7678756,Gorgeous and Renovated Condo,East Boston,2128,United States,42.37990035,-71.02960254,Entire home/apt,2,$95.00,93
7728508,https://www.airbnb.com/rooms/7728508,Sunny Studio in Back Bay by Sonder,Back Bay,2116,United States,42.34890483,-71.08126552,Entire home/apt,2,$185.00,93
7783953,https://www.airbnb.com/rooms/7783953,Private Room Queen Anne Victorian,Allston,2134,United States,42.35995247,-71.12801213,Private room,2,$90.00,93
7832890,https://www.airbnb.com/rooms/7832890,Comfy Beacon Hill Studio Great for Work Travel #7,Downtown,2114,United States,42.35941706,-71.0623233,Entire home/apt,2,$150.00,93
7933149,https://www.airbnb.com/rooms/7933149,WB Quarters™ by STRB|Hangout|Priv. Room|Shared BA,South Boston,2127,United States,42.34304929,-71.05566569,Private room,2,$144.00,93
8224214,https://www.airbnb.com/rooms/8224214,Welcome2Boston2: Near BC/BU/Harvard,Brighton,2135,United States,42.34057145,-71.15130461,Entire home/apt,6,$165.00,93
8336609,https://www.airbnb.com/rooms/8336609,Modern 2BR apt near Boston's Children Hospital!,Fenway,2215,United States,42.34506855,-71.10143875,Entire home/apt,5,$183.00,93
8442154,https://www.airbnb.com/rooms/8442154,Gem in the City,Roxbury,2119,United States,42.32416254,-71.0856257,Entire home/apt,7,$130.00,93
8490356,https://www.airbnb.com/rooms/8490356,Gorgeous and Bright Victorian home,Hyde Park,2136,United States,42.25161821,-71.11464543,Private room,1,$75.00,93
8717204,https://www.airbnb.com/rooms/8717204,Spacious Apartment Near Subway,Dorchester,2122,United States,42.29473076,-71.06111949,Entire home/apt,4,$180.00,93
9078998,https://www.airbnb.com/rooms/9078998,Studio on Charles St. in Beacon Hil,Beacon Hill,2114,United States,42.35867253,-71.07007546,Entire home/apt,2,$150.00,93
9344096,https://www.airbnb.com/rooms/9344096,Spacious 3BR in Historic North End,North End,2113,United States,42.36542863,-71.05218805,Entire home/apt,6,$175.00,93
9367059,https://www.airbnb.com/rooms/9367059,Perfect Location! Cheap price - NO FURNITURE,Fenway,2215,United States,42.34654985,-71.09290998,Entire home/apt,10,$229.00,93
9825415,https://www.airbnb.com/rooms/9825415,Private Room in the Heart of Boston,Bay Village,2116,United States,42.34897813,-71.06782459,Private room,2,$120.00,93
9834727,https://www.airbnb.com/rooms/9834727,"Hideaway in Boston's North End-""Little Italy""",North End,2113,United States,42.36399221,-71.05488133,Entire home/apt,2,$150.00,93
9991857,https://www.airbnb.com/rooms/9991857,*High-End 2-BR Back Bay Apartment by Fenway Park,Back Bay,2116,United States,42.34668655,-71.07918967,Entire home/apt,5,$177.00,93
10103725,https://www.airbnb.com/rooms/10103725,Spacious Southie Condo 2 bed/bath -close to beach!,South Boston,2127,United States,42.33123962,-71.0417569,Entire home/apt,4,$250.00,93
10299047,https://www.airbnb.com/rooms/10299047,2BR near subway in eclectic Boston neighborhood,Jamaica Plain,2130,United States,42.31308412,-71.10511678,Entire home/apt,5,$175.00,93
10575430,https://www.airbnb.com/rooms/10575430,Cozy 4BD apartment with AirBeds,Dorchester,2125,United States,42.29884921,-71.06200891,Entire home/apt,4,$115.00,93
10764250,https://www.airbnb.com/rooms/10764250,"Comfy, spacious, Downtown 15 min.",Dorchester,2121,United States,42.31138523,-71.06891633,Entire home/apt,6,$84.00,93
10987109,https://www.airbnb.com/rooms/10987109,Large Bedroom by the Harvard,Allston,2134,United States,42.35907915,-71.12770232,Private room,2,$90.00,93
11067772,https://www.airbnb.com/rooms/11067772,"sunny,cozy,near BC,BU,Boston,MBTA",Brighton,2115,United States,42.34212025,-71.1543926,Entire home/apt,4,$85.00,93
11343485,https://www.airbnb.com/rooms/11343485,Beacon Hill Gem! Spacious One Bedroom,Beacon Hill,2114,United States,42.36077623,-71.06492874,Entire home/apt,3,$179.00,93
11376403,https://www.airbnb.com/rooms/11376403,Wonderful Private Room with Airbed,Dorchester,2121,United States,42.30420407,-71.07118365,Private room,1,$35.00,93
11784924,https://www.airbnb.com/rooms/11784924,Best Price nearby the boston common park,Downtown,2116,United States,42.35254892,-71.06314349,Private room,2,$60.00,93
11813641,https://www.airbnb.com/rooms/11813641,North End Luxurious Modern One Bedroom Condo,North End,2109,United States,42.36460672,-71.05312815,Entire home/apt,2,$250.00,93
11856912,https://www.airbnb.com/rooms/11856912,Brownstone Apt. in Hip S. End!,South End,2118,United States,42.33833507,-71.07090524,Entire home/apt,4,$185.00,93
12023024,https://www.airbnb.com/rooms/12023024,Cozy room in a well located house,Roslindale,2131,United States,42.2864482,-71.13932539,Private room,2,$60.00,93
12049787,https://www.airbnb.com/rooms/12049787,Appleton Studio B M306B,South End,2116,United States,42.34499777,-71.07253948,Entire home/apt,2,$150.00,93
12253499,https://www.airbnb.com/rooms/12253499,Cafe-Style Studio Allston Brookline,Allston,2134,United States,42.34981366,-71.13208535,Entire home/apt,1,$100.00,93
12291029,https://www.airbnb.com/rooms/12291029,Back Bay 1  Bedroom - Charles River,Back Bay,2116,United States,42.35153136,-71.0832367,Entire home/apt,4,$200.00,93
12320063,https://www.airbnb.com/rooms/12320063,room in beautiful house,Mission Hill,2120,United States,42.33289333,-71.10862041,Private room,1,$55.00,93
12493396,https://www.airbnb.com/rooms/12493396,One-BR Apt in Heart of Beacon Hill,Beacon Hill,2114,United States,42.35848075,-71.06947903,Entire home/apt,4,$299.00,93
12815192,https://www.airbnb.com/rooms/12815192,Apartment Steps from Boston Common,Downtown,2108,United States,42.35883104,-71.06185489,Entire home/apt,2,$175.00,93
13015767,https://www.airbnb.com/rooms/13015767,Private Room with Queen and Twin Beds,West Roxbury,2132,United States,42.2724567,-71.16863145,Private room,3,$62.00,93
13079659,https://www.airbnb.com/rooms/13079659,Sharp 2BR in Downtown Crossing by Sonder,Chinatown,2111,United States,42.35127067,-71.06198574,Entire home/apt,4,$277.00,93
13166405,https://www.airbnb.com/rooms/13166405,Spacious loft in the quiet suburbs #4,Brighton,2135,United States,42.34600528,-71.15513732,Private room,1,$36.00,93
13345701,https://www.airbnb.com/rooms/13345701,"Allston, Close to Harvard Business School + BU H",Allston,2134,United States,42.35913733,-71.13005211,Private room,2,$70.00,93
13450030,https://www.airbnb.com/rooms/13450030,"Allston, Close to Harvard Business School + BU I",Allston,2134,United States,42.35882253,-71.13018411,Private room,2,$70.00,93
13515084,https://www.airbnb.com/rooms/13515084,"Allston, Close to Harvard Business School + BU F",Allston,2134,United States,42.35720643,-71.12871661,Private room,2,$65.00,93
13515118,https://www.airbnb.com/rooms/13515118,Brighton/Allston quiet neighborhood/furnished,Brighton,2135,United States,42.35883778,-71.14434359,Private room,1,$39.00,93
13652639,https://www.airbnb.com/rooms/13652639,Chic 3BR in Lower Roxbury by Sonder,Roxbury,2120,United States,42.33565944,-71.0852038,Entire home/apt,6,$277.00,93
13658522,https://www.airbnb.com/rooms/13658522,Great room in the heart of Beacon Hill,Beacon Hill,2114,United States,42.35871892,-71.06958859,Entire home/apt,2,$330.00,93
13685207,https://www.airbnb.com/rooms/13685207,Sleek 3BR in Allston by Sonder,Allston,2134,United States,42.34972173,-71.13111851,Entire home/apt,6,$184.00,93
13697966,https://www.airbnb.com/rooms/13697966,Braddock Suite Studio  M365-ST,South End,2116,United States,42.34364881,-71.07912482,Entire home/apt,2,$165.00,93
13912467,https://www.airbnb.com/rooms/13912467,14 Gloucester Street Apartment 3A,Back Bay,2115,United States,42.35047733,-71.08384619,Entire home/apt,4,$98.00,93
14191723,https://www.airbnb.com/rooms/14191723,Feel right at home! 1BR w/ Private Deck-Close to T,Charlestown,2129,United States,42.3790886,-71.06301538,Entire home/apt,3,$117.00,93
14246956,https://www.airbnb.com/rooms/14246956,"2BR Downtown,sleeps 6! Transit,Chinatwn,South Stn",Chinatown,2111,United States,42.34754059,-71.06021713,Entire home/apt,6,$175.00,93
14421692,https://www.airbnb.com/rooms/14421692,Amazing Central Boston 2-BR Condo!,Downtown,2114,United States,42.36425276,-71.05958575,Entire home/apt,5,$999.00,93
14424180,https://www.airbnb.com/rooms/14424180,"Downtown Crossing ARTlab, 2 Bedroom 1 Bath",Downtown,2108,United States,42.35625501,-71.06148527,Private room,4,$289.00,93
14472483,https://www.airbnb.com/rooms/14472483,Bright 2BR in Financial District by Sonder,Downtown,2109,United States,42.35735303,-71.05325724,Entire home/apt,4,$278.00,93
14538087,https://www.airbnb.com/rooms/14538087,Charming north end 2brm w/ private deck,North End,2113,United States,42.36610197,-71.05192081,Entire home/apt,5,$196.00,93
14539326,https://www.airbnb.com/rooms/14539326,Andrew Sq Room Close to T&Shops 2,Dorchester,2125,United States,42.32457013,-71.05838331,Private room,1,$110.00,93
14575184,https://www.airbnb.com/rooms/14575184,Spacious studio in Beacon Hill!,Beacon Hill,2114,United States,42.35946915,-71.06362147,Entire home/apt,2,$200.00,93
14585335,https://www.airbnb.com/rooms/14585335,SPACIOUS TOWNHOUSE,Mattapan,2124,United States,42.27518674,-71.06870168,Entire home/apt,6,$200.00,93
14646704,https://www.airbnb.com/rooms/14646704,2 BDRM next to Boston College + TRAIN,Brighton,2135,United States,42.34034064,-71.15221652,Entire home/apt,5,$63.00,93
14679817,https://www.airbnb.com/rooms/14679817,Boston Financial District - Location and charm,Downtown,2111,United States,42.35078494,-71.05601805,Private room,2,$139.00,93
14731382,https://www.airbnb.com/rooms/14731382,Winter Discount! Private Townhouse Awaits!,Bay Village,2116,United States,42.35046584,-71.06709323,Entire home/apt,5,$299.00,93
14778561,https://www.airbnb.com/rooms/14778561,"COZY spacious, clean room.  You will Restmore",Hyde Park,2136,United States,42.25261003,-71.11615659,Private room,1,$75.00,93
14824568,https://www.airbnb.com/rooms/14824568,Queen Bedroom  Mystic River WATER VIEW,East Boston,2128,United States,42.38171108,-71.04086594,Private room,2,$98.00,93
14928666,https://www.airbnb.com/rooms/14928666,Pied-à-Terre on The Hill,Beacon Hill,2114,United States,42.35918264,-71.06422315,Entire home/apt,2,$140.00,93
14983707,https://www.airbnb.com/rooms/14983707,Spacious Beacon Hill Two Bedroom,Beacon Hill,2114,United States,42.35780553,-71.07052789,Entire home/apt,4,$290.00,93
14993326,https://www.airbnb.com/rooms/14993326,Perfect room for a perfect hip vacation!,Fenway,2115,United States,42.34276665,-71.0879707,Private room,2,$75.00,93
15127120,https://www.airbnb.com/rooms/15127120,Sleek Studio in Downtown Crossing by Sonder,Downtown,2110,United States,42.35461116,-71.05935439,Entire home/apt,2,$178.00,93
15139846,https://www.airbnb.com/rooms/15139846,"2BR Top Floor Apartment Near T, I-93, Airport",Roxbury,2119,United States,42.3310243,-71.08043516,Entire home/apt,4,$193.00,93
15285110,https://www.airbnb.com/rooms/15285110,Modern 1BR in Fenway by Sonder,Fenway,2215,United States,42.3460626,-71.10489367,Entire home/apt,3,$190.00,93
15338096,https://www.airbnb.com/rooms/15338096,Pleasant Studio in Downtown Crossing by Sonder,Downtown,2110,United States,42.35544651,-71.05982234,Entire home/apt,2,$178.00,93
